"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Cited by","DOI","Link","Abstract","Author Keywords","Index Keywords","Document Type","Publication Stage","Open Access","Source","EID"
"Wang L.; Darvishi Kamachali R.","Wang, Lei (59503240800); Darvishi Kamachali, Reza (25640757500)","59503240800; 25640757500","Density-based grain boundary phase diagrams: Application to Fe-Mn-Cr, Fe-Mn-Ni, Fe-Mn-Co, Fe-Cr-Ni and Fe-Cr-Co alloy systems","2021","Acta Materialia","207","","116668","","","47","10.1016/j.actamat.2021.116668","https://www.scopus.com/pages/publications/85100378632?origin=resultslist","Phase diagrams are the roadmaps for designing bulk phases. Similar to bulk, grain boundaries can possess various phases, but their phase diagrams remain largely unknown. Using a recently introduced density-based model, here we devise a strategy for computing multi-component grain boundary phase diagrams based on available bulk (CALPHAD) thermodynamic data. Fe-Mn-Cr, Fe-Mn-Ni, Fe-Mn-Co, Fe-Cr-Ni and Fe-Cr-Co alloy systems, as important ternary bases for several trending steels and high-entropy alloys, are studied. We found that despite its solute segregation enrichment, a grain boundary can have lower solubility limit than its corresponding bulk, promoting an interfacial chemical decomposition upon solute segregation. This is revealed here for the Fe-Mn-base alloy systems. The origins of this counter-intuitive feature are traced back to two effects, i.e., the magnetic ordering effect and the low cohesive energy of Mn solute element. Different aspects of interfacial phase stability and GB co-segregation in ternary alloys are investigated as well. We show that the concentration gradient energy contributions reduce segregation level but increase grain boundary solubility limit, stabilizing the GB against a chemical decomposition. Density-based grain boundary phase diagrams offer guidelines for systematic investigation of interfacial phase changes with applications to microstructure defects engineering. © 2021 Acta Materialia Inc. Published by Elsevier Ltd. This is an open access article under the CC BY license (http://creativecommons.org/licenses/by/4.0/).","","Chromium alloys; Cobalt alloys; Decomposition; Grain boundaries; Graphic methods; Iron alloys; Manganese alloys; Solubility; Ternary alloys; Bulk grains; Bulk phase; Chemical decomposition; Density-based; Grain boundary phasis; Grain-boundaries; Interfacial phase; Roadmap; Solubility limits; Solute segregation; Phase diagrams","Article","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-85100378632"
"Murr L.E.","Murr, Lawrence E. (35562742900)","35562742900","Handbook of materials structures, properties, processing and performance","2015","Handbook of Materials Structures, Properties, Processing and Performance","","","","1","1152","109","10.1007/978-3-319-01815-7","https://www.scopus.com/pages/publications/84944198254?origin=resultslist","This extensive knowledge base provides a coherent description of advanced topics in materials science and engineering with an interdisciplinary/multidisciplinary approach. The book incorporates a historical account of critical developments and the evolution of materials fundamentals, providing an important perspective for materials innovations, including advances in processing, selection, characterization, and service life prediction. It includes the perspectives of materials chemistry, materials physics, engineering design, and biological materials as these relate to crystals, crystal defects, and natural and biological materials hierarchies, from the atomic and molecular to the macroscopic, and emphasizing natural and man-made composites. This expansive presentation of topics explores interrelationships among properties, processing, and synthesis (historic and contemporary). The book serves as both an authoritative reference and roadmap of advanced materials concepts for practitioners, graduate-level students, and faculty coming from a range of disciplines. © Springer International Publishing Switzerland 2015.","","Atomic physics; Biology; Characterization; Crystal defects; Knowledge based systems; Students; Advanced materials; Engineering design; Man-made composites; Materials chemistry; Materials innovations; Materials science and engineering; Materials structure; Service life prediction; Biological materials","Book","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84944198254"
"Wang X.-Y.; Wang F.-F.; Wu K.-Y.; Wang X.-F.; Xiao L.; Li Z.-Q.; Han Z.-Q.","Wang, Xu-Yang (55636268900); Wang, Fei-Fan (56540116000); Wu, Ke-Yan (57196245132); Wang, Xian-Fei (57197731728); Xiao, Lv (25224019400); Li, Zhong-Quan (56113114800); Han, Zhi-Qiang (7402859571)","55636268900; 56540116000; 57196245132; 57197731728; 25224019400; 56113114800; 7402859571","Experimental study and cellular automaton simulation on solidification microstructure of Mg–Gd–Y–Zr alloy","2021","Rare Metals","40","1","","1","9","9","10.1007/s12598-019-01355-7","https://www.scopus.com/pages/publications/85076348618?origin=resultslist","The solidification microstructure of Mg–Gd–Y–Zr alloy was investigated via an experimental study and cellular automaton (CA) simulation. In this study, step-shaped castings were produced, and the temperature variation inside the casting was recorded using thermocouples during the solidification process. The effects of the cooling rate and Zr content on the grain size of the Mg–Gd–Y–Zr alloy were studied. The results showed that the grain size decreased with an increase in the cooling rate and Zr content. Based on the experimental data, a quantitative model for calculating the heterogeneous nucleation rate was developed, and the model parameters were determined. The evolution of the solidification microstructure was simulated using the CA method, where the quantitative nucleation model was used and a solute partition coefficient was introduced to deal with the solute trapping in front of the solid–liquid (S/L) interface. The simulation results of the grain size were in good agreement with the experimental data. The simulation also showed that the fraction of the eutectics decreased with an increasing cooling rate in the range of 2.6–11.0 °C·s−1, which was verified indirectly by the experimental data. © 2019, The Nonferrous Metals Society of China and Springer-Verlag GmbH Germany, part of Springer Nature.","Cellular automaton; Cooling rate; Mg–Gd–Y–Zr alloy; Nucleation; Solidification microstructure; Zr content","Casting; Cellular automata; Cooling; Crystallization; Grain size and shape; Microstructure; Nucleation; Phase interfaces; Robots; Thermocouples; Zircaloy; Automaton simulation; Cooling rates; Heterogeneous nucleation; Quantitative modeling; Solidification microstructures; Solidification process; Temperature variation; Zr alloys; Solidification","Article","Final","","Scopus","2-s2.0-85076348618"
"Yang R.T.","Yang, Ralph T. (35596467100)","35596467100","Adsorbents: Fundamentals and Applications","2025","Adsorbents: Fundamentals and Applications","","","","1","410","504","10.1002/047144409X","https://www.scopus.com/pages/publications/85217371280?origin=resultslist","Adsorption promises to play an integral role in several future energy and environmental technologies, including hydrogen storage, CO removal for fuel cell technology, desulfurization of transportation fuels, and technologies for meeting higher standards on air and water pollutants. Ralph Yang's Adsorbents provides a single and comprehensive source of knowledge for all commercial and new sorbent materials, presenting the fundamental principles for their syntheses, their adsorption properties, and their present and potential applications for separation and purification. © 2003 by John Wiley and Sons, Inc. All rights reserved.","","","Book","Final","","Scopus","2-s2.0-85217371280"
"Tian Q.; Hou L.; Wang J.; Ehlers F.J.H.; Su H.; Wang Y.; Zhao Y.; Zhuang L.","Tian, Qingkun (57747157700); Hou, Longgang (35240183500); Wang, Junmei (56574803000); Ehlers, Flemming J. H. (12806928700); Su, Hui (57747800800); Wang, Yawen (57747800700); Zhao, Yuhong (57225060943); Zhuang, Linzhong (56374056600)","57747157700; 35240183500; 56574803000; 12806928700; 57747800800; 57747800700; 57225060943; 56374056600","Multi-scale modeling GPAl-Li zones in Al-Li alloys starting from first-principles","2026","npj Computational Materials","12","1","104","","","0","10.1038/s41524-026-01974-6","https://www.scopus.com/pages/publications/105033417341?origin=resultslist","Age-hardenable Al–Li alloys are critical lightweight structural materials, offering high specific strength. However, the early-stage decomposition of supersaturated solid solution, specifically formation of Guinier-Preston (GPAl-Li) zones during aging, remains a key gap in understanding precipitation sequence. Using density functional theory and cluster expansion method, we determined effective cluster interactions for Al–Li alloys in an fcc lattice and computed Gibbs free energy via meta-dynamics Monte Carlo simulations. A metastable phase diagram encompassing αAl, GPAl-Li, and δ′ phases was constructed across relevant temperatures. GPAl–Li zones was revealed to possess a well-ordered structure, further supported by electronic structure analysis. Kinetic phase-field simulations of early-stage decomposition revealed that within appropriate Li concentration ranges, GPAl-Li zones form rapidly and extensively below 483 K, later transforming into δ′ precipitates. These GPAl–Li zones should be directly discernable in cryogenic treated Al–Li alloys, owing to their deeper free energy well and sufficiently slow transformation. We propose that even outside this composition range, GPAl–Li zones may form transiently on the path towards δ′, justifying their inclusion in precipitation sequence. Factors promoting T1 phase nucleation via GPAl–Li zones in Al–Li–Cu alloys were also explored, providing theoretical insights for advanced alloy design. © The Author(s) 2026.","","Accelerated aging; Aluminum alloys; Binary alloys; Cluster analysis; Density functional theory; Free energy; Gibbs free energy; Large scale systems; Lattice theory; Lithium alloys; Metastable phases; Monte Carlo methods; Phase diagrams; Precipitation (chemical); Ternary alloys; Age-hardenable; Al-Li alloys; Cluster expansion method; Density-functional-theory; First principles; High specific strength; Lightweight structural materials; Multiscale modeling; Precipitation sequence; Preston; Intelligent systems","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-105033417341"
"An D.; Fu J.; Zhang B.; Xie N.; Nie G.; Ågren H.; Qiu M.; Zhang H.","An, Dong (57218291166); Fu, Jianye (56071537000); Zhang, Bin (55605768505); Xie, Ni (35911137100); Nie, Guohui (57207777620); Ågren, Hans (57212452619); Qiu, Meng (56430470000); Zhang, Han (57211125684)","57218291166; 56071537000; 55605768505; 35911137100; 57207777620; 57212452619; 56430470000; 57211125684","NIR-II Responsive Inorganic 2D Nanomaterials for Cancer Photothermal Therapy: Recent Advances and Future Challenges","2021","Advanced Functional Materials","31","32","2101625","","","247","10.1002/adfm.202101625","https://www.scopus.com/pages/publications/85112062858?origin=resultslist","Non-invasive cancer photothermal therapy (PTT) is a promising replacement for traditional cancer treatments. The second near-infrared region induced PTT (NIR-II PTT, 1000–1500 nm) with less energy dissipation has been developed for deeper-seated tumor treatment in recent years compared with the traditional first near-infrared light (750–1000 nm). In addition, the use of emerging inorganic 2D nanomaterials as photothermal agents (PTAs) further enhanced PTT efficiency due to their intrinsic photothermal properties. NIR-II light stimulated inorganic 2D nanomaterials for PTT is becoming a hot topic in both academic and clinical fields. This review summarizes the categories, structures, and photothermal conversion properties of inorganic 2D nanomaterials for the first time. The recent synergistic strategies of NIR-II responsive PTT combined with other treatment approaches including chemotherapy, chemodynamic therapy, photodynamic therapy, radiotherapy are summarized. The future challenges and perspectives on these 2D nanomaterials for NIR-II responsive PTT systems construction are further discussed. © 2021 Wiley-VCH GmbH","2D nanomaterials; NIR II; photothermal therapies; synergistic therapies","Chemotherapy; Diseases; Energy dissipation; Nanostructured materials; Photodynamic therapy; Cancer photothermal therapies; Future challenges; Near infrared light; Near infrared region; Photo-thermal conversions; Photothermal properties; Synergistic strategy; Tumor treatment; Infrared devices","Review","Final","","Scopus","2-s2.0-85112062858"
"Gancarz T.; Handschuh-Wang S.","Gancarz, Tomasz (25651428600); Handschuh-Wang, Stephan (56028903300)","25651428600; 56028903300","Properties vs Application How to Design New Liquid Alloys Based on Ga","2026","Metallurgical and Materials Transactions A: Physical Metallurgy and Materials Science","57","4","","1339","1365","1","10.1007/s11661-026-08123-0","https://www.scopus.com/pages/publications/105030698505?origin=resultslist","Discovery of new materials is based on knowledge of the properties and the precognition of the impact of changes in chemical composition on these properties for future sustainable materials and devices with advanced performance. Data-driven materials research, i.e., by artificial intelligence (AI) and machine learning, is a hot topic as these approaches can predict the structure–property relationship and may find use in elucidating the (thermophysical/chemical) properties–application (performance) relationship. This review focuses on the thermophysical properties, such as surface tension, viscosity, thermal and electrical conductivity, of liquid metals and alloys based on gallium and their influence on performance in various applications. The rise of Ga-based liquid metals stems from gallium’s fluidity and low toxicity, electrical and thermal conductivity, catalytic/reactive properties, and the ability to pattern and print it controllably. These properties are often exploited in stretchable electronics, soft sensors, e-skins, heat management, and reaction environment, but are not limited to these applications. In this regard, four case studies of applications are provided that necessitate careful design of alloy composition for high performance. The goal is to aid researchers identify appropriate alloy composition, which hinge on the desired application. The identified properties–application relationships may serve as starting points for machine learning approaches, reducing the need for time-consuming and labor-intensive experiments. © The Minerals, Metals & Materials Society and ASM International 2026.","","Alloying; Design; Learning systems; Liquid metals; Machine learning; Materials properties; Thermal conductivity; Alloy compositions; Chemical compositions; Data driven; Impact of changes; Liquid alloy; Materials research; Performance; Property; Sustainable materials; Thermophysical; Gallium","Review","Final","All Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-105030698505"
"Li S.; Zhang R.; Reece M.J.","Li, Suwei (59810457000); Zhang, Ruizhi (7404864513); Reece, Michael J. (7006407343)","59810457000; 7404864513; 7006407343","Review of high-entropy thermoelectric materials: Design, synthesis, characterization, and properties","2025","Journal of Alloys and Compounds","1044","","184368","","","1","10.1016/j.jallcom.2025.184368","https://www.scopus.com/pages/publications/105019536668?origin=resultslist","Thermoelectric (TE) materials play a crucial role in energy conversion between heat and electricity, serving as TE power generators or cooling devices. Over the past two decades, advances in high-entropy materials (HEMs) have inspired the optimization of TE materials through entropy engineering. By August 2025, more than 135 papers had been published under the topic of entropy engineering of thermoelectrics, expanding our understanding of solid solution limits, phase stability, coupled TE transport, and ultra-high phonon scattering. This review summarizes recent progress in this rapidly growing field, focusing on design, synthesis, characterization, and properties. It discusses the fundamental questions regarding high-entropy thermoelectric materials (HETEs): (1) What design principles can guide the prediction of novel HETEs? (2) How can HETEs be effectively synthesised? (3) Which techniques are suitable for verifying the phase stability and local structures of HETEs? (4) What are the effects of high entropy on TE transport properties? A comprehensive overview of the current literature is provided aiming to guide future research and further exploration in the field. © 2025 The Authors","High-entropy materials; Review; Thermoelectric","Entropy; Phase stability; Thermoelectric energy conversion; Thermoelectric equipment; Thermoelectricity; Design synthesis; Energy; Heat and electricity; High-entropy material; Materials design; Property; Thermo-Electric materials; Thermoelectric; Thermoelectric material; Thermoelectric power generators; Reviews","Review","Final","","Scopus","2-s2.0-105019536668"
"Schmidt E.W.","Schmidt, Eckart W. (58633821100)","58633821100","Encyclopedia of Oxidizers: Volume 1: Alkyl Perchlorate Esters - Fluorine","2022","Encyclopedia of Oxidizers: Volume 1: Alkyl Perchlorate Esters - Fluorine","","","","1","4074","1","10.1515/9783110750294","https://www.scopus.com/pages/publications/105041763490?origin=resultslist","Encyclopedia of Oxidizers contains information on both liquid and solid oxidizers. When selecting combinations of bipropellants, hypergolic or nonhypergolic, it is usually the oxidizer that determines the reactivity of the combination once oxidizer and fuel meet in the rocket engine combustion chamber. The choice of oxidizers has less of an impact on the specifi c impulse than the choice of fuels with their widely varying hydrogen content. • A comprehensive overview on Oxidizers • Published in 5 volumes • The chapters are clearly structured and arranged in alphabetical order. © 2022 Walter de Gruyter GmbH, Berlin/Boston.","Explosives; High Energy Materials; Propellants","Fluorine; Hydrogen fuels; Rocket engines; Rockets; High energy materials; Hydrogen contents; Liquid oxidizers; Solid oxidizers; Explosives; Propellants","Book","Final","","Scopus","2-s2.0-105041763490"
"Jiang Z.-H.; Zhang Q.-Y.","Jiang, Zhong-Hong (7404280153); Zhang, Qin-Yuan (57927316800)","7404280153; 57927316800","The structure of glass: A phase equilibrium diagram approach","2014","Progress in Materials Science","61","","","144","215","172","10.1016/j.pmatsci.2013.12.001","https://www.scopus.com/pages/publications/84891707608?origin=resultslist","Glass is considered a vitreous supercooled liquid that is in a thermodynamically metastable state between the molten liquid state and the crystalline state. Different glass structures are influenced by the thermal history of the cooling process. In 1932, Zachariasen established the continuous random network (CRN) paradigm for the structure of glass in which the random structure of glass is similar to that of liquid. Prior to Zachariasen, diffraction patterns observed by Lebedev indicated that glass structures are comprised of microcrystallites approximately 20 Å in size. According to the microcrystalline hypothesis, these microcrystallite domins are linked by amorphous interlayers. This debate on the predominant feature of glass structure (i.e. whether it exists in an ordered state) has lasted for more than half a century. Great efforts have been invested to develop a universal model to represent all glass structures. However, the concept of a universal structure model is incompatible with the fact that the vitreous state is in a thermodynamically metastable state because a specific structure can only arise in a thermodynamically stable state. To date, theories proposed on glass structures are based on various models rather than on the variability and diversity of glass structures in thermodynamically metastable states. The American Society for Testing and Materials (ASTM) International defines glass as ""an inorganic product of fusion which has cooled to a rigid condition without crystallizing."" Therefore, glass structures lie between a melt state and a glassy state which may have undetectable microcrystalline domains. The gradual transformation from glass to crystal is controlled by local fluctuations in the structural order, the formation of a nucleus, and crystal growth. A fuzzy mathematical method can distinguish between glass and crystal better than a logical criterion based on a quantitative volume limitation. Therefore, the controversy surrounding the aforementioned hypotheses by Zachariasen and Lebedev lies in the estimation of the degree of order or disorder, i.e., whether the structure of glass is more ordered (""microcrystallite"" hypothesis) or more disordered (""random network"" hypothesis). While whether or not glass is an ordered state has long been a topic of debate, the structure-properties relationships are not much addressed. In recent years, we propose a phase diagram model that effectively explains various glass structures. Based on infrared spectroscopy, Raman and nuclear magnetic resonance (NMR) measurements, as well as the physical properties of relevant compounds in phase diagrams (e.g. density and refractive index), we conclude that glasses and crystalline congruent compounds exhibit similar NMR data and spectral features in a phase diagram. Thus, it is reasonable to consider glass as a product of mixed melts of nearest-neighbor congruent compounds in a phase diagram. Most importantly, the properties of glass can be calculated via the lever rule by applying the additive properties that can predict the structural units of glass with mutually miscible or immiscible phases. Based on NMR data, we are capable of predicting glass properties by employing the phase diagram model using data on congruent compounds through the additive properties of several binary and ternary borate systems such as Li2O3-B2O3, Na 2O-B2O3, K2O3-B 2O3, BaO-B2O3, La2O 3-B2O3, Na2O-B2O 3-V2O5, Na2O-B2O 3-GeO2, Na2O-B2O3-MgO and K2O-B2O3-Al2O3. The authors also calculated the [BO4]/[B2O3] ratios in binary and ternary borate systems. The calculated results confirm the experimental data. Moreover, estimates based on the refractive index and density using the same model, are also well consistent with the experimental data. For some other glass systems where NMR could not be used, e.g., the Na 2O-CaO-SiO2 system, the refractive index and density calculated from the nearest congruent compounds match well with the experimental data. Further, this approach can be used to determine the relationship between glass compositions and properties in multi-component glass systems. This review summarizes the recent progress made in understanding glass structure and describes the technological developments driven by this new information. The review is organized as follows: Sections 1-4 introduce the classical approaches to understanding glass structure, outline the fundamental thermodynamic characteristics of glass, discuss the Krogh-Moe's structural model approach, summarize measurements of glasses using IR, Raman and NMR spectral measurements, and introduce the basics of the phase diagram structural model of glass. Section 5 presents a detailed description of the phase diagram structural model of glass, a universal analytical model from the thermodynamic perspective, the phase diagram, and spectral measurements that elucidate the new structural model of glass and its relevant novel physical and chemical properties. Section 6 discusses the phase diagram structural model of silicate glass and other oxide glass systems, as well as their properties. Finally, Section 7 discusses the universal character of the phase diagram structural model for glass from both the thermodynamic and phase diagram kinetic perspectives. The conclusions of this review are then summarized in Section 8, which include: (1) the vitreous state is in a thermodynamic metastable state, and a fuzzy mathematical method is better to distinguish glass from crystal than a logical criterion of quantitative volume limitation. Neither the ""crystalline"" hypothesis nor the ""random network"" hypothesis is a universal structural model for glass. (2) Glasses and crystalline congruent compounds in a phase diagram exhibit similar NMR data and spectral structures. (3) In a phase diagram structural approach, binary glass is considered to be a mixture of the melts of the two nearest congruent compounds in a binary phase diagram. The structures and properties of glass can be predicted and calculated from the properties of the two congruent compounds by applying the lever rule. (4) Ternary glass is composed of a mixture of the three nearest congruent compounds in a ternary phase diagram. The structures and properties of the resulting glass can be predicted and calculated from the characteristics of the three congruent compounds. (5) In addition to borate and silicate glasses, the phase diagram structure approach could be applied to chalcogenide, halogenide, and metallic glasses. © 2013 Elsevier Ltd. All rights reserved.","","Alumina; Aluminum oxide; Barium compounds; Binary mixtures; Chemical analysis; Crystalline materials; Estimation; Germanium oxides; Indium compounds; Infrared spectroscopy; Liquids; Magnesia; Materials testing; Metallic glass; Nuclear magnetic resonance; Nuclear magnetic resonance spectroscopy; Phase diagrams; Refractive index; Silica; Silicates; Sodium compounds; Structural properties; Supercooling; Vanadium pentoxide; American society for testing and materials; Continuous random networks; Nuclear Magnetic Resonance (NMR); Phase equilibrium diagrams; Physical and chemical properties; Structure-properties relationships; Structures and properties; Thermodynamic characteristics; Glass","Review","Final","","Scopus","2-s2.0-84891707608"
"Anderson J.L.; Bowden E.F.; Pickup P.G.","Anderson, James L. (55731016100); Bowden, Edmond F. (7006015626); Pickup, Peter G. (7006750642)","55731016100; 7006015626; 7006750642","Dynamic electrochemistry: Methodology and application","1996","Analytical Chemistry","68","12","","379R","444R","117","10.1021/a1960015y","https://www.scopus.com/pages/publications/0029942351?origin=resultslist","[No abstract available]","","catecholamine; hemoglobin; myoglobin; nitric oxide; oligonucleotide; electrochemistry; electrode; enzyme analysis; instrument; protein analysis; review; technique; theory","Review","Final","","Scopus","2-s2.0-0029942351"
"Emmerich H.","Emmerich, H. (56222184100)","56222184100","Phase-field modelling for metals and colloids and nucleation therein - An overview","2009","Journal of Physics Condensed Matter","21","46","464103","","","14","10.1088/0953-8984/21/46/464103","https://www.scopus.com/pages/publications/72849132037?origin=resultslist","Phase-field modelling, as it is understood today, is still a young discipline in condensed matter physics, which established itself for that class of systems in condensed matter physics, which can be characterized by domains of different phases separated by a distinct interface. Driven out of equilibrium, their dynamics results in the evolution of those interfaces, during which those might develop into well-defined structures with characteristic length scales at the nano-, micro-or mesoscale. Since the material properties of such systems are, to a large extent, determined by those small-scale structures, acquiring a precise understanding of the mechanisms that drive the interfacial dynamics is a great challenge for scientists in this field. Phase-field modelling is an approach that allows us to tackle this challenge simulation-based. This overview summarizes briefly the essentials of the conceptual background of the phase-field method, as well as recent issues the phase-field community is focusing on, as far as they are related to nucleation. To that end a brief introduction to the basic understanding underlying the diffuse interface description, which is the conceptual backbone of phase-field modelling, is given at the beginning, followed by a detailed picture of its achievements so far in applications to nucleation phenomena in metals and colloids. Within the most relevant fields of condensed matter physics, approached by phase-field modelling until now, applications to metallic systems are a traditional domain of phase-field modelling and nucleation phenomena therein have been addressed by several groups. This paper provides an overview of these. Advances in the field of colloidal systems, on the other hand, are only more recent and are addressed here in the context of contributions to soft matter physics in general. © 2009 IOP Publishing Ltd.","","Colloid chemistry; Condensed matter physics; Fluorine containing polymers; Nucleation; Solids; Characteristic length; Colloidal system; Community IS; Diffuse interface; Interfacial dynamics; Material property; Mesoscale; Metallic systems; Out of equilibrium; Phase field methods; Phase fields; Simulation-based; Small-scale structures; Soft-matter physics; Well-defined structures; Phase interfaces","Article","Final","","Scopus","2-s2.0-72849132037"
"Belfiore L.A.","Belfiore, Laurence A. (7005247365)","7005247365","Physical Properties of Macromolecules","2010","Physical Properties of Macromolecules","","","","","","38","10.1002/9780470551592","https://www.scopus.com/pages/publications/84891568565?origin=resultslist","Explains and analyzes polymer physical chemistry research methods and experimental data Taking a fresh approach to polymer physical chemistry, Physical Properties of Macromolecules integrates the two foundations of physical polymer science, theory and practice. It provides the tools to understand polymer science concepts and research methods, while also instructing how to analyze experimental data. Drawing on the author's own extensive research in physical properties of polymers as well as more traditional topics, this text offers detailed analysis of numerous problems in polymer science, including laboratory data and research results. Topics include: • Solid-state dynamics of polymeric materials • Glass transitions in amorphous polymers • Semicrystalline polymers and melting transitions • Viscoelastic behavior • Relaxation processes • Macromolecule-metal complexes • Mechanical properties of linear and crosslinked polymers Filled with detailed graphs to help explain important quantitative trends, Physical Properties of Macromolecules teaches by example, ensuring comprehension of the subject as well as the methodology to implement theory, problem-solving techniques, and research results in practical situations. This resource serves as the ideal companion for government laboratories, industrial research scientists, engineers, and professionals in polymer science fields who are interested in fully grasping all aspects of physical polymer science. © 2010 by John Wiley & Sons, Inc. All rights reserved.","","","Book","Final","","Scopus","2-s2.0-84891568565"
"White M.A.","White, Mary Anne (35586156200)","35586156200","Physical properties of materials: Second edition","2011","Physical Properties of Materials, Second Edition","","","","1","435","20","","https://www.scopus.com/pages/publications/85059715386?origin=resultslist","Designed for advanced undergraduate students, Physical Properties of Materials, Second Edition establishes the principles that control the optical, thermal, electronic, magnetic, and mechanical properties of materials. Using an atomic and molecular approach, this introduction to materials science offers students a wide-ranging survey of the field a. © 2012 by Taylor & Francis Group, LLC.","","","Book","Final","","Scopus","2-s2.0-85059715386"
"Ellis B.; Smith R.","Ellis, Bryan (59830257200); Smith, Ray (59166076900)","59830257200; 59166076900","POLYMERS: A PROPERTY DATABASE: SECOND EDITION","2008","Polymers: A Property Database: Second Edition","","","","1","1106","6","10.1201/9781420005707","https://www.scopus.com/pages/publications/105002820720?origin=resultslist","A reliable source for scientific and commercial information on over 1,000 polymers, this revised and updated edition features 25 percent new material, including 50 entirely new entries that reflect advances in such areas as conducting polymers, hydrogels, nano-polymers, and biomaterials. The second edition also comes with unlimited access to a complete, fully searchable web version of the reference. Powerful retrieval software allows users to customize their searches and refine results. Each entry includes trade names, properties, manufacturing processes, commercial applications, supplier details, references, and links to constituent monomers. © 2009 by Taylor & Francis Group, LLC.","","Commercial applications; Commercial information; Manufacturing process; Nano polymers; Polymer hydrogels; Property; Scientific information; Web version; Search engines","Book","Final","","Scopus","2-s2.0-105002820720"
"Fan T.-X.; Chow S.-K.; Zhang D.","Fan, Tong-Xiang (7202528936); Chow, Suk-Kwun (25951219300); Zhang, Di (15761224200)","7202528936; 25951219300; 15761224200","Biomorphic mineralization: From biology to materials","2009","Progress in Materials Science","54","5","","542","659","349","10.1016/j.pmatsci.2009.02.001","https://www.scopus.com/pages/publications/67349243000?origin=resultslist","Since material properties are structure-dependent, new and interesting properties are expected from unusual or complex structures. Biomorphic mineralization is a technique that produces materials with morphologies and structures resembling those of nature living things, through employing bio-structures as templates for mineralization. The products, biomorphic materials, combine natural geometry with synthetic material chemistry. Fundamental information along with recent advances in biomorphic mineralization and biomorphic materials are provided in this review through discussions on the following aspects: biomorphic materials produced through synthesis or assembly using a range of templates including biomolecules, microorganisms, plants and animals; processing methods and mechanisms of biomorphic mineralization; properties and emerging applications of biomorphic materials in multiple areas including electronics, magnetics, photonics, biotech, sensing, and filtration. The potential of various natural structures for biomimicking to produce advanced materials will be also discussed. We conclude by making a prospect on biomorphic mineralization and biomorphic material, which is the product of close conversations between human and nature and the product of close co-operation between scientists from diverse fields. © 2009 Elsevier Ltd. All rights reserved.","","Animals; Mineralogy; Molecular biology; Advanced materials; Bio-structures; Biomimicking; Biomorphic; Complex structures; Diverse fields; Emerging applications; Living things; Material properties; Multiple areas; Natural structures; Processing methods; Synthetic materials; Materials","Review","Final","","Scopus","2-s2.0-67349243000"
"Buryachenko V.A.","Buryachenko, Valeriy A. (35612990500)","35612990500","Micromehcanics of heterogenous materials","2007","Micromechanics of Heterogeneous Materials","","","","1","686","131","10.1007/978-0-387-68485-7","https://www.scopus.com/pages/publications/84892204770?origin=resultslist","The micromechanics of random structure heterogeneous materials is a burgeoning multidisciplinary research area which overlaps the scientific branches of materials science, mechanical engineering, applied mathematics, technical physics, geophysics, and biology. Micromechanics of Heterogeneous Materials features rigorous theoretical methods of applied mathematics and statistical physics in materials science of microheterogeneous media. The prediction of the behavior of heterogeneous materials by the use of properties of constituents and their microstructures is a central issue of micromechanics. This book is the first in micromechanics to provide a useful and effective demonstration of the systematic and fundamental research of the microstructure of the wide class of heterogeneous materials of natural and synthetic nature. Micromechanics of Heterogeneous Materials is suitable as a reference for researchers involved in applied mathematics, physics, geophysics, materials science, and electrical, chemical, civil and mechanical engineering working in micromechanics of heterogeneous media. Micromechanics of Heterogeneous Materials is also appropriate as a textbook for advanced graduate courses. © 2007 Springer Science+Business Media, LLC. All rights reserved.","","","Book","Final","","Scopus","2-s2.0-84892204770"
"Böer K.W.","Böer, Karl W. (7006362437)","7006362437","Handbook of the physics of thin-film solar cells","2013","Handbook of the Physics of Thin-Film Solar Cells","","","","1","882","63","10.1007/978-3-642-36748-9","https://www.scopus.com/pages/publications/84942192871?origin=resultslist","This handbook is a compendium giving a comprehensive description of the basics of semiconductor physics relevant to the design and analysis of thin film solar cell materials. It starts from the basics of material science, describing the material and its growth, defect and electrical properties, the basics of its interaction with photons and the involved statistics, proceeding to space charge effects in semiconductors and pn-junctions. Most attention is given to analyze homo-and hetero-junction solar cells using various models and applying the field-of-direction analysis for discussing current voltage characteristics, and helping to discover the involvement of high-field effects in solar cells. The comprehensive coverage of the main topics of-and relating to-solar cells with extensive reference to literature helps scientists and engineers at all levels to reach a better understanding and improvement of solar cell properties and their production. The author is one of the founders of thin film solar cell research. © Springer-Verlag Berlin Heidelberg 2013.","Compound semiconductor solar cells; Deep-level centers; Hetero-junctions solar cells; Material properties of solar cells; Photovoltaics; Shallow-level centers; Solar Cells; Solar Material properties; Structure and growth of semiconductors; Theory of solar cells","Current voltage characteristics; Semiconductor junctions; Solar cells; Solar power generation; Thin films; Compound semiconductors; Deep level centers; Design and analysis; Photovoltaics; Scientists and engineers; Semiconductor physics; Shallow levels; Space charge effects; Thin film solar cells","Book","Final","","Scopus","2-s2.0-84942192871"
